fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
60.481390760803265,56.720944749591105,59.58995392177053,58.8094000786939,55.04895406748173,57.917963239661155,58.8094000786939,55.04895406748173,57.917963239661155
61.53350771553836,59.31131477495934,0,62.51874893705295,60.29655599647393,0,59.7415530134238,57.519360072844776,0
62.22689798884115,61.41400349140688,61.41400349140688,60.626147410480804,59.81325291304653,59.81325291304653,61.93067497561395,61.117780478179675,61.117780478179675
61.56187725135038,61.004790630383035,61.004790630383035,0,0,0,61.60058484606019,61.04349822509284,61.04349822509284
61.10869496129297,60.30134723364214,59.78201102778218,0,0,0,58.19742396126124,57.39007623361041,56.87074002775044
0,0,0,0,0,0,0,0,0
56.95625842872078,56.683940061465776,54.58012486206778,0,0,0,57.29845494260027,57.02613657534527,54.92232137594727
0,0,0,0,0,0,0,0,0
59.3518654235642,0,58.622383314008054,59.83141114087639,0,59.101929031320246,60.436295407398944,0,59.7068132978428
60.24668833216321,59.72497544197005,0,0,0,0,59.07529643741612,58.55358354722296,0
57.10695257279627,57.47621846933261,56.42352150836659,57.69848886463731,58.06775476117365,57.01505780020764,57.69848886463731,58.06775476117365,57.01505780020764
61.08096246889226,59.53155232424867,61.529473389904965,60.02554277621325,58.47613263156966,60.474053697225955,0,0,0
57.11975654672879,58.016080734193906,58.016080734193906,0,0,0,54.74363961195762,55.63996379942274,55.63996379942274
58.74422409091564,60.80971084022164,0,59.69724096360529,61.762727712911285,0,57.306417875560825,59.37190462486683,0
0,0,0,0,0,0,0,0,0
60.67704315634183,61.927135480392586,59.9623148967658,61.20315641860874,62.4532487426595,60.48842815903271,60.81521928720965,62.065311611260405,60.100491027633616
62.8159561831014,0,0,59.97078889240054,0,0,59.97078889240054,0,0
63.2491738379841,61.34529620744708,61.34529620744708,63.00749630864514,61.10361867810812,61.10361867810812,63.00749630864514,61.10361867810812,61.10361867810812
61.3783444424605,61.33768095751306,61.33768095751306,60.225650981222316,60.18498749627487,60.18498749627487,60.225650981222316,60.18498749627487,60.18498749627487
58.87216502193173,59.98013824562149,60.58155259291079,0,0,0,0,0,0
58.62490899277984,0,58.6138289949871,58.76098091749841,0,58.749900919705674,0,0,0
62.28795359387811,59.5384716431139,60.991831887461935,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
58.901121621988544,0,59.06192080305198,59.90905625934894,0,60.069855440412375,60.026216717504305,0,60.18701589856774
60.60599915247779,58.29441657561395,58.29441657561395,57.89132678932076,55.579744212456916,55.579744212456916,57.89132678932076,55.579744212456916,55.579744212456916
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
59.32733536455679,58.67112324777737,58.168165446317346,59.67590038906171,59.019688272282295,58.51673047082227,58.30020698407634,57.643994867296925,57.1410370658369
0,0,0,0,0,0,0,0,0
57.02301265287501,58.82524394001097,56.10991630872393,56.14368825718989,57.94591954432585,55.23059191303881,57.60613960054371,59.408370887679666,56.69304325639263
62.90636247608569,60.95854418547743,60.88987830099049,61.430565599263375,59.482747308655114,59.414081424168174,60.773956621509456,58.826138330901195,58.757472446414255
61.91500423553487,0,0,62.18848899346596,0,0,62.725446134712534,0,0
0,0,0,0,0,0,0,0,0
62.170399836192765,63.588047007837204,64.17912388965105,61.27349747108853,62.69114464273298,63.28222152454682,61.27349747108853,62.69114464273298,63.28222152454682
0,0,0,0,0,0,0,0,0
62.45474102704087,62.47504891345776,63.69676339082821,59.1416222722503,59.16193015866719,60.38364463603764,60.72572178981109,60.746029676227984,61.96774415359843
57.002352167086606,57.46628571363654,57.46628571363654,57.932457570510856,58.39639111706079,58.39639111706079,55.6216901520727,56.08562369862264,56.08562369862264
0,0,0,0,0,0,0,0,0
61.991118881067216,62.64634777372843,61.784981603211236,59.86801408658423,60.523242979245445,59.66187680872825,59.86801408658423,60.523242979245445,59.66187680872825
61.28148310537154,64.08847984722999,61.63634748869892,58.484308820412934,61.291305562271376,58.83917320374031,0,0,0
59.42502979923088,60.743917933855855,0,58.551225067084125,59.8701132017091,0,58.0093165589438,59.32820469356878,0
0,0,0,0,0,0,0,0,0
64.39484343566939,65.38086040036664,62.437509380760815,61.86791638055941,62.853933345256664,59.910582325650836,61.86791638055941,62.853933345256664,59.910582325650836
60.351512043905295,56.953203097709874,56.953203097709874,0,0,0,61.48861447117178,58.09030552497636,58.09030552497636
60.102996885841705,59.574327012815715,59.574327012815715,59.66196970285587,59.13329982982988,59.13329982982988,59.82344589837173,59.29477602534574,59.29477602534574
60.62895511835933,61.161391051769286,60.32583914273856,59.61734464961589,60.149780583025844,59.31422867399512,59.61734464961589,60.149780583025844,59.31422867399512
59.34802237395962,59.498332397869255,0,60.91080789311896,61.0611179170286,0,60.73083375792653,60.881143781836165,0
58.76358064535229,59.10752646787633,59.10752646787633,60.26678131745594,60.61072713997998,60.61072713997998,58.48187727317523,58.82582309569928,58.82582309569928
62.9206309783778,62.95787332113201,62.95787332113201,0,0,0,0,0,0
56.6071603205933,58.954633994233525,0,57.543052455993326,59.89052612963355,0,57.543052455993326,59.89052612963355,0
58.54493820176373,60.10323486117797,58.448027097757105,59.51596077428283,61.07425743369707,59.41904967027621,59.51596077428283,61.07425743369707,59.41904967027621
56.75695351803814,58.3611434809081,56.453677198925476,58.64435385687488,60.24854381974484,58.34107753776222,59.714765452222615,61.318955415092574,59.41148913310995
58.69953529727003,59.26031464120749,58.90579270562212,57.254728617828476,57.81550796176594,57.460986026180564,57.254728617828476,57.81550796176594,57.460986026180564
56.44367825001537,0,0,58.79042775286081,0,0,57.66769381292588,0,0
0,0,0,0,0,0,0,0,0
55.12306317562937,0,56.64207865336079,0,0,0,57.341377668960604,0,58.860393146692026
64.16385068377949,62.81169537718632,62.81169537718632,0,0,0,0,0,0
